tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,3.496,1.919,1.5,2024-05-17T20:34:43.460827Z
Tracker_Raw,36793036149F,3.507,1.84,1.5,2024-05-17T20:34:43.733243Z
Tracker_Raw,36793036149F,3.525,1.785,1.5,2024-05-17T20:34:43.987033Z
Tracker_Raw,36793036149F,3.56,1.901,1.5,2024-05-17T20:34:44.276653Z
Tracker_Raw,36793036149F,3.571,1.971,1.5,2024-05-17T20:34:44.524139Z
Tracker_Raw,36793036149F,3.575,1.905,1.5,2024-05-17T20:34:44.773723Z
Tracker_Raw,36793036149F,3.598,1.935,1.5,2024-05-17T20:34:45.010905Z
Tracker_Raw,36793036149F,3.621,2.012,1.5,2024-05-17T20:34:45.270668Z
Tracker_Raw,36793036149F,3.72,1.568,1.5,2024-05-17T20:34:45.561927Z
Tracker_Raw,36793036149F,3.641,1.579,1.5,2024-05-17T20:34:45.815418Z
Tracker_Raw,36793036149F,3.622,1.773,1.5,2024-05-17T20:34:46.066245Z
Tracker_Raw,36793036149F,3.625,1.917,1.5,2024-05-17T20:34:46.308021Z
Tracker_Raw,36793036149F,3.614,1.926,1.5,2024-05-17T20:34:46.554557Z
Tracker_Raw,36793036149F,3.584,1.979,1.5,2024-05-17T20:34:46.846224Z
Tracker_Raw,36793036149F,3.511,1.831,1.5,2024-05-17T20:34:47.095680Z
Tracker_Raw,36793036149F,3.485,1.857,1.5,2024-05-17T20:34:47.337995Z
Tracker_Raw,36793036149F,3.477,1.816,1.5,2024-05-17T20:34:47.574299Z
Tracker_Raw,36793036149F,3.477,1.785,1.5,2024-05-17T20:34:47.832794Z
Tracker_Raw,36793036149F,3.503,1.873,1.5,2024-05-17T20:34:48.119798Z
Tracker_Raw,36793036149F,3.544,1.943,1.5,2024-05-17T20:34:48.370080Z
Tracker_Raw,36793036149F,3.578,1.926,1.5,2024-05-17T20:34:48.614703Z
Tracker_Raw,36793036149F,3.649,1.95,1.5,2024-05-17T20:34:48.865174Z
Tracker_Raw,36793036149F,3.734,1.759,1.5,2024-05-17T20:34:49.113195Z
Tracker_Raw,36793036149F,3.664,1.663,1.5,2024-05-17T20:34:49.394923Z
Tracker_Raw,36793036149F,3.647,1.603,1.5,2024-05-17T20:34:49.638471Z
Tracker_Raw,36793036149F,3.726,1.666,1.5,2024-05-17T20:34:49.886791Z
Tracker_Raw,36793036149F,3.596,1.665,1.5,2024-05-17T20:34:50.135506Z
Tracker_Raw,36793036149F,3.579,1.772,1.5,2024-05-17T20:34:50.388000Z
Tracker_Raw,36793036149F,3.589,1.803,1.5,2024-05-17T20:34:50.676543Z
Tracker_Raw,36793036149F,3.604,1.83,1.5,2024-05-17T20:34:50.916887Z
Tracker_Raw,36793036149F,3.59,1.934,1.5,2024-05-17T20:34:51.162351Z
Tracker_Raw,36793036149F,3.553,1.939,1.5,2024-05-17T20:34:51.408348Z
Tracker_Raw,36793036149F,3.459,1.718,1.5,2024-05-17T20:34:51.657226Z
Tracker_Raw,36793036149F,3.542,1.672,1.5,2024-05-17T20:34:51.946486Z
Tracker_Raw,36793036149F,3.454,1.75,1.5,2024-05-17T20:34:52.191176Z
Tracker_Raw,36793036149F,3.431,1.777,1.5,2024-05-17T20:34:52.428868Z
Tracker_Raw,36793036149F,3.585,1.028,1.5,2024-05-17T20:34:52.671626Z
Tracker_Raw,36793036149F,3.584,1.404,1.5,2024-05-17T20:34:52.927658Z
Tracker_Raw,36793036149F,3.626,1.658,1.5,2024-05-17T20:34:53.219083Z
Tracker_Raw,36793036149F,3.65,1.658,1.5,2024-05-17T20:34:53.465972Z
Tracker_Raw,36793036149F,3.59,1.673,1.5,2024-05-17T20:34:53.712415Z
Tracker_Raw,36793036149F,3.705,1.2,1.5,2024-05-17T20:34:53.969306Z
Tracker_Raw,36793036149F,3.637,1.509,1.5,2024-05-17T20:34:54.235074Z
Tracker_Raw,36793036149F,3.589,1.786,1.5,2024-05-17T20:34:54.512799Z
Tracker_Raw,36793036149F,3.594,1.895,1.5,2024-05-17T20:34:54.755526Z
Tracker_Raw,36793036149F,3.548,1.896,1.5,2024-05-17T20:34:54.997764Z
Tracker_Raw,36793036149F,3.543,1.86,1.5,2024-05-17T20:34:55.248580Z
Tracker_Raw,36793036149F,3.57,1.632,1.5,2024-05-17T20:34:55.493703Z
Tracker_Raw,36793036149F,3.605,1.523,1.5,2024-05-17T20:34:55.777581Z
Tracker_Raw,36793036149F,3.634,1.41,1.5,2024-05-17T20:34:56.020422Z
Tracker_Raw,36793036149F,3.617,1.681,1.5,2024-05-17T20:34:56.268271Z
Tracker_Raw,36793036149F,3.588,1.851,1.5,2024-05-17T20:34:56.519126Z
Tracker_Raw,36793036149F,3.569,1.925,1.5,2024-05-17T20:34:56.783084Z
Tracker_Raw,36793036149F,3.583,1.915,1.5,2024-05-17T20:34:57.068809Z
Tracker_Raw,36793036149F,3.633,1.773,1.5,2024-05-17T20:34:57.309534Z
Tracker_Raw,36793036149F,3.568,1.598,1.5,2024-05-17T20:34:57.554380Z
Tracker_Raw,36793036149F,3.516,1.741,1.5,2024-05-17T20:34:57.806658Z
Tracker_Raw,36793036149F,3.544,1.903,1.5,2024-05-17T20:34:58.074054Z
Tracker_Raw,36793036149F,3.578,1.699,1.5,2024-05-17T20:34:58.363081Z
Tracker_Raw,36793036149F,3.654,1.845,1.5,2024-05-17T20:34:58.637630Z
Tracker_Raw,36793036149F,3.636,1.949,1.5,2024-05-17T20:34:58.880441Z
Tracker_Raw,36793036149F,3.73,2.01,1.5,2024-05-17T20:34:59.119818Z
Tracker_Raw,36793036149F,3.695,1.981,1.5,2024-05-17T20:34:59.372433Z
Tracker_Raw,36793036149F,3.625,2.026,1.5,2024-05-17T20:34:59.654016Z
Tracker_Raw,36793036149F,3.655,1.907,1.5,2024-05-17T20:34:59.897314Z
Tracker_Raw,36793036149F,3.591,1.679,1.5,2024-05-17T20:35:00.141746Z
Tracker_Raw,36793036149F,3.572,1.569,1.5,2024-05-17T20:35:00.395575Z
Tracker_Raw,36793036149F,3.657,1.71,1.5,2024-05-17T20:35:00.641599Z
Tracker_Raw,36793036149F,3.615,1.855,1.5,2024-05-17T20:35:00.926454Z
Tracker_Raw,36793036149F,3.607,1.939,1.5,2024-05-17T20:35:01.175130Z
Tracker_Raw,36793036149F,3.627,1.803,1.5,2024-05-17T20:35:01.429372Z
Tracker_Raw,36793036149F,3.482,1.888,1.5,2024-05-17T20:35:01.673103Z
Tracker_Raw,36793036149F,3.424,1.953,1.5,2024-05-17T20:35:01.927878Z
Tracker_Raw,36793036149F,3.483,1.968,1.5,2024-05-17T20:35:02.208471Z
Tracker_Raw,36793036149F,3.531,2.014,1.5,2024-05-17T20:35:02.467435Z
Tracker_Raw,36793036149F,3.541,2.007,1.5,2024-05-17T20:35:02.737359Z
Tracker_Raw,36793036149F,3.632,1.999,1.5,2024-05-17T20:35:02.998353Z
Tracker_Raw,36793036149F,3.55,1.955,1.5,2024-05-17T20:35:03.250582Z
Tracker_Raw,36793036149F,3.56,1.853,1.5,2024-05-17T20:35:03.539734Z
Tracker_Raw,36793036149F,3.565,1.785,1.5,2024-05-17T20:35:03.782762Z
Tracker_Raw,36793036149F,3.571,1.783,1.5,2024-05-17T20:35:04.022420Z
Tracker_Raw,36793036149F,3.612,1.817,1.5,2024-05-17T20:35:04.273175Z
Tracker_Raw,36793036149F,3.602,1.714,1.5,2024-05-17T20:35:04.515737Z
Tracker_Raw,36793036149F,3.504,1.83,1.5,2024-05-17T20:35:04.804971Z
Tracker_Raw,36793036149F,3.445,1.877,1.5,2024-05-17T20:35:05.051153Z
Tracker_Raw,36793036149F,3.487,1.845,1.5,2024-05-17T20:35:05.300046Z
Tracker_Raw,36793036149F,3.489,1.886,1.5,2024-05-17T20:35:05.546268Z
Tracker_Raw,36793036149F,3.513,1.939,1.5,2024-05-17T20:35:05.785480Z
Tracker_Raw,36793036149F,3.533,1.99,1.5,2024-05-17T20:35:06.083552Z
Tracker_Raw,36793036149F,3.755,1.924,1.5,2024-05-17T20:35:06.335610Z
Tracker_Raw,36793036149F,3.682,1.885,1.5,2024-05-17T20:35:06.575664Z
Tracker_Raw,36793036149F,3.614,1.964,1.5,2024-05-17T20:35:06.823650Z
Tracker_Raw,36793036149F,3.589,1.947,1.5,2024-05-17T20:35:07.065118Z
Tracker_Raw,36793036149F,3.492,1.935,1.5,2024-05-17T20:35:07.349617Z
Tracker_Raw,36793036149F,3.306,2.05,1.5,2024-05-17T20:35:07.599419Z
Tracker_Raw,36793036149F,3.425,1.91,1.5,2024-05-17T20:35:07.833715Z
Tracker_Raw,36793036149F,3.474,1.936,1.5,2024-05-17T20:35:08.084727Z
Tracker_Raw,36793036149F,3.584,1.51,1.5,2024-05-17T20:35:08.333135Z
Tracker_Raw,36793036149F,3.545,1.695,1.5,2024-05-17T20:35:08.623968Z
Tracker_Raw,36793036149F,3.577,1.638,1.5,2024-05-17T20:35:08.868739Z
Tracker_Raw,36793036149F,3.599,1.768,1.5,2024-05-17T20:35:09.116523Z
Tracker_Raw,36793036149F,3.583,1.905,1.5,2024-05-17T20:35:09.366535Z
Tracker_Raw,36793036149F,3.568,1.945,1.5,2024-05-17T20:35:09.616226Z
Tracker_Raw,36793036149F,3.551,1.938,1.5,2024-05-17T20:35:09.898045Z
Tracker_Raw,36793036149F,3.556,1.766,1.5,2024-05-17T20:35:10.139414Z
Tracker_Raw,36793036149F,3.552,1.758,1.5,2024-05-17T20:35:10.377292Z
Tracker_Raw,36793036149F,3.569,1.688,1.5,2024-05-17T20:35:10.630966Z
Tracker_Raw,36793036149F,3.605,1.818,1.5,2024-05-17T20:35:10.875945Z
Tracker_Raw,36793036149F,3.501,1.839,1.5,2024-05-17T20:35:11.156175Z
Tracker_Raw,36793036149F,4.04,1.047,1.5,2024-05-17T20:35:11.396274Z
Tracker_Raw,36793036149F,3.832,1.46,1.5,2024-05-17T20:35:11.932139Z
Tracker_Raw,36793036149F,3.709,1.665,1.5,2024-05-17T20:35:12.177086Z
Tracker_Raw,36793036149F,3.671,1.746,1.5,2024-05-17T20:35:12.455519Z
Tracker_Raw,36793036149F,3.639,1.792,1.5,2024-05-17T20:35:12.725375Z
Tracker_Raw,36793036149F,3.564,1.941,1.5,2024-05-17T20:35:13.218275Z
Tracker_Raw,36793036149F,3.578,2.022,1.5,2024-05-17T20:35:13.462894Z
Tracker_Raw,36793036149F,3.728,1.983,1.5,2024-05-17T20:35:13.746169Z
Tracker_Raw,36793036149F,3.649,1.694,1.5,2024-05-17T20:35:13.991847Z
Tracker_Raw,36793036149F,3.622,1.495,1.5,2024-05-17T20:35:14.237152Z
Tracker_Raw,36793036149F,3.62,1.659,1.5,2024-05-17T20:35:14.485436Z
Tracker_Raw,36793036149F,3.619,1.836,1.5,2024-05-17T20:35:14.732401Z
Tracker_Raw,36793036149F,3.618,1.9,1.5,2024-05-17T20:35:15.014933Z
Tracker_Raw,36793036149F,3.582,1.938,1.5,2024-05-17T20:35:15.259462Z
Tracker_Raw,36793036149F,3.605,1.687,1.5,2024-05-17T20:35:15.502384Z
Tracker_Raw,36793036149F,3.559,1.773,1.5,2024-05-17T20:35:15.768048Z
Tracker_Raw,36793036149F,3.498,1.839,1.5,2024-05-17T20:35:16.035627Z
Tracker_Raw,36793036149F,3.48,1.88,1.5,2024-05-17T20:35:16.323255Z
Tracker_Raw,36793036149F,3.52,1.849,1.5,2024-05-17T20:35:16.565872Z
Tracker_Raw,36793036149F,3.683,1.996,1.5,2024-05-17T20:35:16.818421Z
Tracker_Raw,36793036149F,3.625,1.995,1.5,2024-05-17T20:35:17.059129Z
Tracker_Raw,36793036149F,3.573,1.981,1.5,2024-05-17T20:35:17.305758Z
Tracker_Raw,36793036149F,3.602,1.96,1.5,2024-05-17T20:35:17.593609Z
Tracker_Raw,36793036149F,3.596,1.943,1.5,2024-05-17T20:35:17.842387Z
Tracker_Raw,36793036149F,3.607,1.764,1.5,2024-05-17T20:35:18.093097Z
Tracker_Raw,36793036149F,3.586,1.898,1.5,2024-05-17T20:35:18.333378Z
Tracker_Raw,36793036149F,3.577,1.967,1.5,2024-05-17T20:35:18.588207Z
Tracker_Raw,36793036149F,3.618,1.989,1.5,2024-05-17T20:35:18.875378Z
Tracker_Raw,36793036149F,3.589,1.865,1.5,2024-05-17T20:35:19.115120Z
Tracker_Raw,36793036149F,3.536,1.812,1.5,2024-05-17T20:35:19.360390Z
Tracker_Raw,36793036149F,3.518,1.873,1.5,2024-05-17T20:35:19.601435Z
Tracker_Raw,36793036149F,3.525,1.852,1.5,2024-05-17T20:35:19.844026Z
Tracker_Raw,36793036149F,3.471,1.691,1.5,2024-05-17T20:35:20.125565Z
Tracker_Raw,36793036149F,3.497,1.749,1.5,2024-05-17T20:35:20.371384Z
Tracker_Raw,36793036149F,3.536,1.814,1.5,2024-05-17T20:35:20.619181Z
Tracker_Raw,36793036149F,3.495,1.907,1.5,2024-05-17T20:35:20.870102Z
Tracker_Raw,36793036149F,3.395,1.803,1.5,2024-05-17T20:35:21.120526Z
Tracker_Raw,36793036149F,3.454,1.801,1.5,2024-05-17T20:35:21.396286Z
Tracker_Raw,36793036149F,3.497,1.801,1.5,2024-05-17T20:35:21.646074Z
Tracker_Raw,36793036149F,3.587,1.81,1.5,2024-05-17T20:35:21.899324Z
Tracker_Raw,36793036149F,3.551,1.886,1.5,2024-05-17T20:35:22.150469Z
Tracker_Raw,36793036149F,3.585,1.839,1.5,2024-05-17T20:35:22.394507Z
Tracker_Raw,36793036149F,3.59,1.798,1.5,2024-05-17T20:35:22.676794Z
Tracker_Raw,36793036149F,3.622,1.76,1.5,2024-05-17T20:35:22.924992Z
Tracker_Raw,36793036149F,3.602,1.702,1.5,2024-05-17T20:35:23.178036Z
Tracker_Raw,36793036149F,3.58,1.817,1.5,2024-05-17T20:35:23.430822Z
Tracker_Raw,36793036149F,3.552,1.763,1.5,2024-05-17T20:35:23.683505Z
Tracker_Raw,36793036149F,3.408,1.911,1.5,2024-05-17T20:35:23.984042Z
Tracker_Raw,36793036149F,3.447,1.828,1.5,2024-05-17T20:35:24.223900Z
Tracker_Raw,36793036149F,3.492,1.844,1.5,2024-05-17T20:35:24.480800Z
Tracker_Raw,36793036149F,3.537,1.936,1.5,2024-05-17T20:35:24.729117Z
