tracker,id,x,y,z,timestamp
Tracker,36793036149F,5.616,3.338,1.5,2024-05-17T18:59:19.252246Z
Tracker,36793036149F,5.564,3.311,1.5,2024-05-17T18:59:19.497711Z
Tracker,36793036149F,5.772,3.402,1.5,2024-05-17T18:59:19.748329Z
Tracker,36793036149F,5.653,3.372,1.5,2024-05-17T18:59:19.996934Z
Tracker,36793036149F,5.583,3.367,1.5,2024-05-17T18:59:20.241973Z
Tracker,36793036149F,5.541,3.361,1.5,2024-05-17T18:59:20.525471Z
Tracker,36793036149F,5.544,3.355,1.5,2024-05-17T18:59:20.774639Z
Tracker,36793036149F,5.548,3.352,1.5,2024-05-17T18:59:21.017659Z
Tracker,36793036149F,5.554,3.336,1.5,2024-05-17T18:59:21.265465Z
Tracker,36793036149F,5.565,3.324,1.5,2024-05-17T18:59:21.509840Z
Tracker,36793036149F,5.554,3.333,1.5,2024-05-17T18:59:21.795378Z
Tracker,36793036149F,5.539,3.333,1.5,2024-05-17T18:59:22.043092Z
Tracker,36793036149F,5.525,3.348,1.5,2024-05-17T18:59:22.291643Z
Tracker,36793036149F,5.517,3.318,1.5,2024-05-17T18:59:22.543465Z
Tracker,36793036149F,5.491,3.388,1.5,2024-05-17T18:59:22.787953Z
Tracker,36793036149F,5.489,3.412,1.5,2024-05-17T18:59:23.070354Z
Tracker,36793036149F,5.485,3.378,1.5,2024-05-17T18:59:23.311500Z
Tracker,36793036149F,5.497,3.335,1.5,2024-05-17T18:59:23.561930Z
Tracker,36793036149F,5.498,3.313,1.5,2024-05-17T18:59:23.808995Z
Tracker,36793036149F,5.492,3.368,1.5,2024-05-17T18:59:24.053895Z
Tracker,36793036149F,5.493,3.419,1.5,2024-05-17T18:59:24.347547Z
Tracker,36793036149F,5.493,3.399,1.5,2024-05-17T18:59:24.595415Z
Tracker,36793036149F,5.488,3.357,1.5,2024-05-17T18:59:24.842774Z
Tracker,36793036149F,5.499,3.327,1.5,2024-05-17T18:59:25.093759Z
Tracker,36793036149F,5.623,3.344,1.5,2024-05-17T18:59:25.346438Z
Tracker,36793036149F,5.56,3.233,1.5,2024-05-17T18:59:25.641940Z
Tracker,36793036149F,5.509,3.233,1.5,2024-05-17T18:59:25.899110Z
Tracker,36793036149F,5.479,3.222,1.5,2024-05-17T18:59:26.183662Z
Tracker,36793036149F,5.46,3.226,1.5,2024-05-17T18:59:26.430518Z
Tracker,36793036149F,5.464,3.259,1.5,2024-05-17T18:59:26.673032Z
Tracker,36793036149F,5.47,3.273,1.5,2024-05-17T18:59:26.964206Z
Tracker,36793036149F,5.484,3.284,1.5,2024-05-17T18:59:27.211357Z
Tracker,36793036149F,5.663,3.34,1.5,2024-05-17T18:59:27.462154Z
Tracker,36793036149F,5.582,3.321,1.5,2024-05-17T18:59:27.713763Z
Tracker,36793036149F,5.547,3.337,1.5,2024-05-17T18:59:27.959417Z
Tracker,36793036149F,5.534,3.301,1.5,2024-05-17T18:59:28.241637Z
Tracker,36793036149F,5.523,3.294,1.5,2024-05-17T18:59:28.493534Z
Tracker,36793036149F,5.512,3.282,1.5,2024-05-17T18:59:28.732445Z
Tracker,36793036149F,5.501,3.305,1.5,2024-05-17T18:59:28.976148Z
Tracker,36793036149F,5.505,3.309,1.5,2024-05-17T18:59:29.225709Z
Tracker,36793036149F,5.49,3.31,1.5,2024-05-17T18:59:29.513222Z
Tracker,36793036149F,5.499,3.285,1.5,2024-05-17T18:59:29.754535Z
Tracker,36793036149F,5.499,3.307,1.5,2024-05-17T18:59:30.012873Z
Tracker,36793036149F,5.511,3.312,1.5,2024-05-17T18:59:30.269352Z
Tracker,36793036149F,5.508,3.31,1.5,2024-05-17T18:59:30.519082Z
Tracker,36793036149F,5.498,3.325,1.5,2024-05-17T18:59:30.806456Z
Tracker,36793036149F,5.484,3.331,1.5,2024-05-17T18:59:31.052044Z
Tracker,36793036149F,5.494,3.344,1.5,2024-05-17T18:59:31.295636Z
Tracker,36793036149F,5.504,3.332,1.5,2024-05-17T18:59:31.541348Z
Tracker,36793036149F,5.484,3.325,1.5,2024-05-17T18:59:31.785022Z
Tracker,36793036149F,5.475,3.305,1.5,2024-05-17T18:59:32.081722Z
Tracker,36793036149F,5.469,3.323,1.5,2024-05-17T18:59:32.369792Z
Tracker,36793036149F,5.489,3.324,1.5,2024-05-17T18:59:32.612874Z
