tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,0.804,0.099,1.5,2024-05-17T19:27:45.491558Z
Tracker_Raw,36793036149F,0.798,0.101,1.5,2024-05-17T19:27:45.745633Z
Tracker_Raw,36793036149F,0.8,0.107,1.5,2024-05-17T19:27:45.993666Z
Tracker_Raw,36793036149F,0.807,0.074,1.5,2024-05-17T19:27:46.241436Z
Tracker_Raw,36793036149F,0.809,0.092,1.5,2024-05-17T19:27:46.540512Z
Tracker_Raw,36793036149F,0.817,0.1,1.5,2024-05-17T19:27:46.782168Z
Tracker_Raw,36793036149F,0.89,0.106,1.5,2024-05-17T19:27:47.022970Z
Tracker_Raw,36793036149F,0.939,0.126,1.5,2024-05-17T19:27:47.305772Z
Tracker_Raw,36793036149F,0.941,0.169,1.5,2024-05-17T19:27:47.553697Z
Tracker_Raw,36793036149F,0.913,0.188,1.5,2024-05-17T19:27:47.840870Z
Tracker_Raw,36793036149F,0.884,0.143,1.5,2024-05-17T19:27:48.085697Z
Tracker_Raw,36793036149F,0.88,0.141,1.5,2024-05-17T19:27:48.329379Z
Tracker_Raw,36793036149F,0.868,0.115,1.5,2024-05-17T19:27:48.573947Z
Tracker_Raw,36793036149F,0.866,0.092,1.5,2024-05-17T19:27:48.822333Z
Tracker_Raw,36793036149F,0.95,-0.024,1.5,2024-05-17T19:27:49.111884Z
Tracker_Raw,36793036149F,0.921,0.026,1.5,2024-05-17T19:27:49.357476Z
Tracker_Raw,36793036149F,0.894,0.129,1.5,2024-05-17T19:27:49.604508Z
Tracker_Raw,36793036149F,0.909,0.229,1.5,2024-05-17T19:27:49.846780Z
Tracker_Raw,36793036149F,0.815,0.241,1.5,2024-05-17T19:27:50.097909Z
Tracker_Raw,36793036149F,0.842,0.187,1.5,2024-05-17T19:27:50.382464Z
Tracker_Raw,36793036149F,0.781,0.149,1.5,2024-05-17T19:27:50.627457Z
Tracker_Raw,36793036149F,0.674,0.18,1.5,2024-05-17T19:27:50.868756Z
Tracker_Raw,36793036149F,0.736,0.118,1.5,2024-05-17T19:27:51.120578Z
Tracker_Raw,36793036149F,0.652,0.212,1.5,2024-05-17T19:27:51.367471Z
Tracker_Raw,36793036149F,0.731,0.237,1.5,2024-05-17T19:27:51.649393Z
Tracker_Raw,36793036149F,0.783,0.175,1.5,2024-05-17T19:27:51.904767Z
Tracker_Raw,36793036149F,0.825,0.136,1.5,2024-05-17T19:27:52.152071Z
Tracker_Raw,36793036149F,0.841,0.14,1.5,2024-05-17T19:27:52.404682Z
Tracker_Raw,36793036149F,0.705,0.21,1.5,2024-05-17T19:27:52.656489Z
Tracker_Raw,36793036149F,0.718,0.045,1.5,2024-05-17T19:27:52.949447Z
Tracker_Raw,36793036149F,0.755,0.105,1.5,2024-05-17T19:27:53.197318Z
Tracker_Raw,36793036149F,0.722,0.135,1.5,2024-05-17T19:27:53.456810Z
Tracker_Raw,36793036149F,0.732,0.137,1.5,2024-05-17T19:27:53.707603Z
Tracker_Raw,36793036149F,0.739,0.205,1.5,2024-05-17T19:27:53.963466Z
Tracker_Raw,36793036149F,0.853,0.186,1.5,2024-05-17T19:27:54.246163Z
Tracker_Raw,36793036149F,0.677,0.209,1.5,2024-05-17T19:27:54.498117Z
Tracker_Raw,36793036149F,0.763,0.177,1.5,2024-05-17T19:27:54.751915Z
Tracker_Raw,36793036149F,0.705,0.276,1.5,2024-05-17T19:27:54.998530Z
Tracker_Raw,36793036149F,0.587,0.239,1.5,2024-05-17T19:27:55.242391Z
Tracker_Raw,36793036149F,0.668,0.182,1.5,2024-05-17T19:27:55.532069Z
Tracker_Raw,36793036149F,0.614,0.215,1.5,2024-05-17T19:27:55.776598Z
Tracker_Raw,36793036149F,0.715,0.165,1.5,2024-05-17T19:27:56.024223Z
