tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,5.419,3.348,1.5,2024-05-17T19:40:30.965581Z
Tracker_Raw,36793036149F,5.43,3.335,1.5,2024-05-17T19:40:31.207976Z
Tracker_Raw,36793036149F,5.423,3.326,1.5,2024-05-17T19:40:31.458333Z
Tracker_Raw,36793036149F,5.452,3.326,1.5,2024-05-17T19:40:31.706812Z
Tracker_Raw,36793036149F,5.446,3.307,1.5,2024-05-17T19:40:31.949328Z
Tracker_Raw,36793036149F,5.465,3.31,1.5,2024-05-17T19:40:32.231595Z
Tracker_Raw,36793036149F,5.467,3.321,1.5,2024-05-17T19:40:32.482907Z
Tracker_Raw,36793036149F,5.469,3.322,1.5,2024-05-17T19:40:32.727244Z
Tracker_Raw,36793036149F,5.464,3.314,1.5,2024-05-17T19:40:32.972628Z
Tracker_Raw,36793036149F,5.472,3.299,1.5,2024-05-17T19:40:33.223124Z
Tracker_Raw,36793036149F,5.45,3.307,1.5,2024-05-17T19:40:33.500402Z
Tracker_Raw,36793036149F,5.471,3.31,1.5,2024-05-17T19:40:33.746747Z
Tracker_Raw,36793036149F,5.461,3.314,1.5,2024-05-17T19:40:33.987134Z
